2011 BMW 335i xDrive Sedan AT,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,18,Gasoline,27
2011 BMW 328i xDrive Sedan AT,Automatic transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,26
2011 BMW 328i xDrive Sedan,Manual transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 BMW 335i xDrive Sedan,Manual transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,19,Gasoline,26
2012 Ford Escape XLS AWD,Automatic transmission,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,6 Speed Automatic,20,Gasoline,27
2011 Ford Escape XLS AWD,Automatic transmission,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,6 Speed Automatic,22,Gasoline,26
2011 Ford Escape XLT AWD,Automatic transmission,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,6 Speed Automatic,22,Gasoline,26
2011 Ford Escape XLT AWD FFV,Automatic transmission,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic,13,E85,17
2011 Ford Escape Limited AWD,Automatic transmission,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,6 Speed Automatic,22,Gasoline,26
2010 Mercedes-Benz R350 BlueTEC 4Matic,Automatic transmission,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,7 Speed Automatic,18,Diesel fuel,24
2010 Mercedes-Benz R350 4Matic,Automatic transmission,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,14,Gasoline,19
2011 Mercedes-Benz R350 BlueTEC 4Matic,Automatic transmission,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,7 Speed Automatic Select Shift,18,Diesel fuel,24
2011 Mercedes-Benz R350 4Matic,Automatic transmission,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,15,Gasoline,19
2010 BMW 328i xDrive Sports Wagon AT,Automatic transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,25
2010 BMW 328i xDrive Sports Wagon,Manual transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 Cadillac SRX Luxury AWD,Automatic transmission,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,23
2011 Cadillac SRX Premium AWD,Automatic transmission,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,23
2011 Cadillac SRX Performance AWD,Automatic transmission,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,23
2010 Ford Escape XLS AWD,Automatic transmission,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,6 Speed Automatic,22,Gasoline,26
2010 Ford Escape XLT AWD,Automatic transmission,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,6 Speed Automatic,22,Gasoline,26
2010 Ford Escape XLT AWD FFV,Automatic transmission,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic,13,E85,17
2010 Ford Escape Limited AWD,Automatic transmission,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,6 Speed Automatic,22,Gasoline,26
2010 Ford Escape Limited AWD FFV,Automatic transmission,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic,13,E85,17
2011 Cadillac Escalade ESV AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2011 Cadillac Escalade ESV Luxury AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,9,E85,13
2011 Cadillac Escalade ESV Premium AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2011 Cadillac Escalade ESV Platinum AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2011 BMW 328i xDrive Sports Wagon,Manual transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 BMW 328i xDrive Sports Wagon AT,Automatic transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,26
2010 Cadillac Escalade ESV AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Cadillac Escalade ESV Luxury AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Cadillac Escalade ESV Premium AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Cadillac Escalade ESV Platinum AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,20
2010 Cadillac SRX Luxury AWD,Automatic transmission,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,23
2010 Cadillac SRX Performance AWD,Automatic transmission,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,23
2010 Cadillac SRX Performance 2.8L Turbo AWD,Automatic transmission,Cadillac 2.8L 6 Cylinder 300 hp 295 ft-lbs Turbo,6 Speed Automatic Select Shift,15,Gasoline,22
2010 Cadillac SRX Premium AWD,Automatic transmission,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,23
2010 Cadillac SRX Premium 2.8L Turbo AWD,Automatic transmission,Cadillac 2.8L 6 Cylinder 300 hp 295 ft-lbs Turbo,6 Speed Automatic Select Shift,15,Gasoline,22
2011 Cadillac Escalade AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,14
2011 Cadillac Escalade Luxury AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,14
2011 Cadillac Escalade Premium AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,14
2011 Cadillac Escalade Platinum AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2010 BMW 535i xDrive Sedan,Manual transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,16,Gasoline,25
2010 BMW 535i xDrive Sedan AT,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,17,Gasoline,25
2010 BMW 528i xDrive Sedan AT,Automatic transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,25
2010 BMW 528i xDrive Sedan,Manual transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Manual,17,Gasoline,25
2010 Mercedes-Benz ML550 4MATIC,Automatic transmission,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,13,Gasoline,18
2010 Mercedes-Benz ML350 BlueTEC,Automatic transmission,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,7 Speed Automatic Select Shift,18,Diesel fuel,25
2010 Mercedes-Benz ML63 AMG,Automatic transmission,Mercedes-AMG 6.2L 8 Cylinder 503 hp 465 ft-lbs,7 Speed Automatic Select Shift,11,Gasoline,15
2010 Mercedes-Benz ML350 4MATIC,Automatic transmission,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,7 Speed Automatic Select Shift,15,Gasoline,20
2010 BMW 535i xDrive Sedan AT,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,17,Gasoline,25
2011 Mercedes-Benz ML350 BlueTEC,Automatic transmission,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,7 Speed Automatic Select Shift,18,Diesel fuel,25
2010 BMW 528i xDrive Sedan AT,Automatic transmission,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,25
2011 Mercedes-Benz ML550 4MATIC,Automatic transmission,Mercedes-Benz 5.5L 8 Cylinder 382 hp 391 ft-lbs,7 Speed Automatic Select Shift,13,Gasoline,18
2011 Toyota Sienna LE 3.5L AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Toyota Sienna XLE AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Toyota Sienna Limited AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Lincoln MKS AWD,Automatic transmission,Lincoln 3.7L 6 Cylinder 273 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Lincoln MKS Ecoboost,Automatic transmission,Lincoln 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo,6 Speed Automatic Select Shift,17,Gasoline,25
2010 Lincoln MKS Ecoboost,Automatic transmission,Lincoln 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo,6 Speed Automatic Select Shift,17,Gasoline,25
2010 Lincoln MKS AWD,Automatic transmission,Lincoln 3.7L 6 Cylinder 273 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2010 BMW 535i xDrive Sports Wagon AT,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Automatic Select Shift,16,Gasoline,24
2010 BMW 535i xDrive Sports Wagon,Manual transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,6 Speed Manual,16,Gasoline,23
2011 Lincoln MKT Ecoboost,Automatic transmission,Lincoln 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo,6 Speed Automatic Select Shift,16,Gasoline,21
2011 Lincoln MKT AWD,Automatic transmission,Lincoln 3.7L 6 Cylinder 268 hp 267 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2010 Lincoln MKT AWD,Automatic transmission,Lincoln 3.7L 6 Cylinder 268 hp 267 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2010 Lincoln MKT Ecoboost,Automatic transmission,Lincoln 3.5L 6 Cylinder 355 hp 350 ft-lbs Turbo,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Lincoln MKX AWD,Automatic transmission,Lincoln 3.7L 6 Cylinder 305 hp 280 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,23
2010 Lincoln MKX AWD,Automatic transmission,Lincoln 3.5L 6 Cylinder 265 hp 250 ft-lbs,6 Speed Automatic,17,Gasoline,23
2010 Cadillac Escalade AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Cadillac Escalade Luxury AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,20
2010 Cadillac Escalade Premium AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Cadillac Escalade Platinum AWD,Automatic transmission,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,20
2011 Lincoln MKZ Sedan AWD,Automatic transmission,Lincoln 3.5L 6 Cylinder 263 hp 249 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,24
2010 Lincoln MKZ Sedan AWD,Automatic transmission,Lincoln 3.5L 6 Cylinder 263 hp 249 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,24
2010 Mazda CX-9 Sport AWD,Automatic transmission,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,21
2010 Mazda CX-9 Touring AWD,Automatic transmission,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,21
2010 Mazda CX-9 Grand Touring AWD,Automatic transmission,Mazda 3.7L 6 Cylinder 273 hp 270 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,21
2010 Toyota Sienna LE AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,5 Speed Automatic,16,Gasoline,21
2010 Toyota Sienna Limited AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 266hp 245 ft-lbs.,5 Speed Automatic,16,Gasoline,21
2010 Ford Explorer XLT AWD,Automatic transmission,Ford 4.0L 6 Cylinder 210 hp 254 ft-lbs,5 Speed Automatic,13,Gasoline,19
2010 Ford Explorer Limited AWD,Automatic transmission,Ford 4.0L 6 Cylinder 210 hp 254 ft-lbs,5 Speed Automatic,13,Gasoline,19
2010 Ford Explorer Limited 4.6L AWD,Automatic transmission,Ford 4.6L 8 Cylinder 292 hp 315 ft-lbs,6 Speed Automatic,14,Gasoline,19
2011 Cadillac CTS Sport Wagon AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2011 Cadillac CTS Sport Wagon Luxury AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2011 Cadillac CTS Sport Wagon Performance AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2011 Cadillac CTS Sport Wagon Performance 3.6L AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2011 Cadillac CTS Sport Wagon Premium AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2010 BMW 550i xDrive Gran Turismo,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,8 Speed Automatic Select Shift,15,Gasoline,22
2010 Infiniti FX35 AWD,Automatic transmission,Infiniti 3.5L 6 cylinder 303 hp 262 ft-lbs,7 Speed Automatic,16,Gasoline,21
2010 Infiniti FX50 AWD,Automatic transmission,Infiniti 5.0L 8 cylinder 390 hp 369 ft-lbs,7 Speed Automatic,14,Gasoline,20
2011 Mercedes-Benz C300 4Matic Sport,Automatic transmission,Mercedes-Benz 3.0L 6 Cylinder 228 hp 221 ft-lbs,7 Speed Automatic Select Shift,18,Gasoline,25
2010 Cadillac CTS Sport Wagon AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2010 Cadillac CTS Sport Wagon Luxury AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2010 Cadillac CTS Sport Wagon Performance AWD,Automatic transmission,Cadillac 3.0L 6 Cylinder 270 hp 223 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2010 Cadillac CTS Sport Wagon Performance 3.6L AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2010 Cadillac CTS Sport Wagon Premium AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 304 hp 273 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,26
2011 Infiniti FX35 AWD,Automatic transmission,Infiniti 3.5L 6 cylinder 303 hp 262 ft-lbs,7 Speed Automatic,16,Gasoline,21
2011 Infiniti FX50 AWD,Automatic transmission,Infiniti 5.0L 8 cylinder 390 hp 369 ft-lbs,7 Speed Automatic,14,Gasoline,20
2011 Cadillac STS AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 302 hp 272 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2011 Cadillac STS Luxury AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 302 hp 272 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2011 BMW 550i xDrive Gran Turismo,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,8 Speed Automatic Select Shift,15,Gasoline,22
2011 BMW 535i xDrive Gran Turismo,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,8 Speed Automatic Select Shift,19,Gasoline,27
2010 Infiniti M M35x,Automatic transmission,Infiniti 3.5L 6 cylinder 303 hp 262 ft-lbs,5 Speed Automatic,16,Gasoline,22
2010 Infiniti M M45x,Automatic transmission,Infiniti 4.5L 6 cylinder 325hp 336 ft-lbs,5 Speed Automatic,14,Gasoline,20
2011 Infiniti M M37x,Automatic transmission,Infiniti 3.7L 6 cylinder 330 hp 270 ft-lbs,7 Speed Automatic,17,Gasoline,24
2011 Infiniti M M56x,Automatic transmission,Infiniti 5.6L 8 Cylinder 420 hp 417 ft-lbs,7 Speed Automatic,16,Gasoline,23
2011 Toyota Venza AWD,Automatic transmission,Toyota 2.7L 4 Cylinder 182 hp 182 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,25
2011 Toyota Venza V6 AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 268 hp 246 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,25
2012 Infiniti M37x AWD,Automatic transmission,Infiniti 3.7L 6 cylinder 330 hp 270 ft-lbs,7 Speed Automatic Select Shift,17,Gasoline,24
2012 Infiniti M56x AWD,Automatic transmission,Infiniti 5.6L 8 Cylinder 420 hp 417 ft-lbs,7 Speed Automatic Select Shift,16,Gasoline,23
2010 Cadillac STS AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 302 hp 272 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2010 Cadillac STS Luxury AWD,Automatic transmission,Cadillac 3.6L 6 Cylinder 302 hp 272 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,27
2010 Cadillac STS Performance V8 AWD,Automatic transmission,Cadillac 4.6L 8 Cylinder 320 hp 315 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,22
2011 Dodge Charger R/T AWD,Automatic transmission,Dodge 5.7L 8 Cylinder 370 hp 395 ft-lbs,5 Speed Automatic Select Shift,16,Gasoline,25
2011 GMC Acadia SL AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2011 GMC Acadia SLE AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2011 GMC Acadia SLT-1 AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2011 GMC Acadia SLT-2 AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2011 GMC Acadia Denali AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2010 Dodge Charger Rallye AWD,Automatic transmission,Dodge 3.5L 6 Cylinder 250 hp 250 ft-lbs,5 Speed Automatic Select Shift,17,Gasoline,23
2010 Dodge Charger SXT Fleet AWD,Automatic transmission,Dodge 3.5L 6 Cylinder 250 hp 250 ft-lbs,5 Speed Automatic Select Shift,17,Gasoline,23
2010 Dodge Charger RT AWD,Automatic transmission,Dodge 5.7L 8 Cylinder 368 hp 395 ft-lbs,5 Speed Automatic Select Shift,16,Gasoline,23
2010 Dodge Charger RT Fleet AWD,Automatic transmission,Dodge 5.7L 8 Cylinder 368 hp 395 ft-lbs,5 Speed Automatic Select Shift,16,Gasoline,23
2010 Dodge Charger Fleet,Automatic transmission,Dodge 3.5L 6 Cylinder 250 hp 250 ft-lbs,5 Speed Automatic Select Shift,17,Gasoline,23
2011 Dodge Durango Express AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,16,Gasoline,22
2011 Dodge Durango Heat AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,16,Gasoline,22
2011 Infiniti G25x AWD,Automatic transmission,Infiniti 2.5L 6 Cylinder 218 hp 187 ft-lbs,7 Speed Automatic,19,Gasoline,27
2010 Toyota Venza AWD,Automatic transmission,Toyota 2.7L 4 Cylinder 182 hp 182 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,28
2010 Toyota Venza V6 AWD,Automatic transmission,Toyota 3.5L 6 Cylinder 268 hp 246 ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,25
2012 Chevrolet Equinox LS AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,20,Gasoline,29
2012 Chevrolet Equinox 1LT AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,20,Gasoline,29
2012 Chevrolet Equinox 2LT AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,20,Gasoline,29
2012 Chevrolet Equinox 2LT V6 AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,17
2012 Chevrolet Equinox LTZ AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs FFV,6 Speed Automatic Select Shift,20,Gasoline,29
2012 Chevrolet Equinox LTZ V6 AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,17
2012 Chevrolet Equinox 1LT V6 AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Chevrolet Equinox LS AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 Chevrolet Equinox 1LT AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 Chevrolet Equinox 1LT V6 AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Chevrolet Equinox 1LT FFV AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,17
2011 Chevrolet Equinox 2LT AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 Chevrolet Equinox 2LT V6 AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Chevrolet Equinox 2LT FFV AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,17
2011 Chevrolet Equinox LTZ AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 Chevrolet Equinox LTZ V6 AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Chevrolet Equinox LTZ FFV AWD,Automatic transmission,Chevrolet 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,12,E85,17
2011 Porsche 911 Carrera 4S Coupe,Manual transmission,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,18,Gasoline,25
2011 Porsche 911 Carrera 4 Coupe,Manual transmission,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,18,Gasoline,24
2011 Porsche 911 Targa 4 Coupe,Manual transmission,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,18,Gasoline,25
2011 Porsche 911 Turbo Coupe,Manual transmission,Porsche 3.8L 6 Cylinder 500 hp 480 ft-lbs Turbo,6 Speed Manual,16,Gasoline,24
2011 Porsche 911 Targa 4S Coupe,Manual transmission,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 Porsche 911 Turbo Cabriolet,Manual transmission,Porsche 3.8L 6 Cylinder 500 hp 480 ft-lbs Turbo,6 Speed Manual,16,Gasoline,24
2011 Porsche 911 Carrera 4 Cabriolet,Manual transmission,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,18,Gasoline,25
2011 Porsche 911 Carrera 4S Cabriolet,Manual transmission,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 Porsche 911 Carrera 4 GTS Cabriolet,Manual transmission,Porsche 3.8L 6 Cylinder 408 hp 310 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 Dodge Durango Citadel AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,16,Gasoline,22
2011 Dodge Durango Crew AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 290 hp 260 ft-lbs FFV,5 Speed Automatic,16,Gasoline,22
2011 Dodge Durango R/T AWD,Automatic transmission,Dodge 5.7L 8 Cylinder 360 hp 390 ft-lbs,5 Speed Automatic,13,Gasoline,20
2010 GMC Acadia SL AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2010 GMC Acadia SLE AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2010 GMC Acadia SLT-1 AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2010 GMC Acadia SLT-2 AWD,Automatic transmission,GMC 3.6L 6 Cylinder 288 hp 270 ft-lbs.,6 Speed Automatic Select Shift,16,Gasoline,23
2010 GMC Terrain SLE-2 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2010 GMC Terrain SLT-1 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2010 GMC Terrain SLT-2 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
